,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
0,0,[],1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01771757201334636,0.08322903009437344,546,333,51.38
1,1,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017532924928795837,0.0837955441252784,546,333,35.57
2,2,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019811711049090706,0.09440795652778528,268,183,20.47
3,3,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019258917956141423,0.09327905507051745,268,183,21.74
4,4,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019292468249886015,0.08892692634193251,260,182,20.89
5,5,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01947687939489073,0.09285752820583015,260,182,22.16
6,6,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017817141671623012,0.08467161959132716,536,331,42.88
7,7,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01776370378150479,0.08380871359434397,534,315,44.49
8,8,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017827280900316704,0.08286985453517695,510,327,42.66
9,9,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017349457752468413,0.08186045314493069,534,332,45.25
10,10,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017254874424777463,0.08133792278875318,533,332,44.61
11,11,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.016650895789297633,0.07895497793902835,532,332,43.81
12,12,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.001,0.0172612965476851,0.08003534145715245,532,332,45.75
13,13,[],1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017716750162525073,0.0850119394302181,546,333,44.65
14,14,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017519298966829827,0.08319766476808305,546,333,44.6
15,15,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.02007542311430388,0.09588429044532432,268,183,25.96
16,16,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019213661189521634,0.09244751378017087,268,183,26.18
17,17,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019230094120206903,0.09366381081142913,260,182,25.7
18,18,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01977924448382864,0.09459539770987291,260,182,25.05
19,19,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017796533703560796,0.08494072796711652,536,331,42.43
20,20,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017678643800204966,0.08336720777241446,534,315,47.83
21,21,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017997050728355987,0.08345681471196695,510,327,41.3
22,22,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017413361179706346,0.08284327473703687,534,332,44.99
23,23,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017578996965801882,0.08252404410377323,533,332,44.26
24,24,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01737416543601113,0.08250119318054197,532,332,44.78
25,25,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017034748415443442,0.08140371698554943,532,332,47.21
26,26,[],1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01807033804185876,0.08639508763740186,546,333,44.99
27,27,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017568195200012918,0.083809043909684,546,333,44.77
28,28,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019726286482188667,0.09492011236107845,268,183,25.93
29,29,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.020094054024178146,0.09535577865251399,268,183,27.44
30,30,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019602049090881736,0.09492294594735554,260,182,25.96
31,31,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.019741408585866933,0.09566966379998643,260,182,25.94
32,32,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.018053912125481242,0.08587853055598008,536,331,44.22
33,33,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01821829973442228,0.08544192488109309,534,315,44.72
34,34,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017912778320303406,0.08391687447189938,510,327,42.68
35,35,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017591450948848918,0.08394730472892034,534,332,44.91
36,36,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.01732538842619464,0.08259260405228816,533,332,44.33
37,37,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.017086632010650773,0.08123332424158355,532,332,45.05
38,38,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.001,0.0170512234788423,0.08167587967247023,532,332,47.64
39,39,[],1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017565438299347237,0.08455836248410514,546,333,44.45
40,40,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01748556857143075,0.08478093843862149,546,333,44.93
41,41,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019899368500691326,0.09444202526241088,268,183,26.08
42,42,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01979481149870098,0.09376379584474677,268,183,26.7
43,43,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019818400507704306,0.09126642076683505,260,182,25.6
44,44,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01923872172459928,0.09113425212229657,260,182,25.87
45,45,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017681276369588286,0.08457661853118179,536,331,42.61
46,46,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01764426659922621,0.083718555764176,534,315,44.97
47,47,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017853965130301963,0.08346590622255176,510,327,42.65
48,48,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017029038367780986,0.08107340713409164,534,332,44.74
49,49,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017303160532516057,0.08142681240179275,533,332,42.31
50,50,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.016775195963729665,0.07982296839809168,532,332,43.66
51,51,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,3,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.016901505880668626,0.0806552376139423,532,332,46.94
52,52,[],1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019128429432654658,0.08811055828284506,546,333,43.73
53,53,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017312942653388702,0.08313828452761132,546,333,44.34
54,54,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019888277729058837,0.0945838268999602,268,183,26.13
55,55,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.02012174322619418,0.09429451407167888,268,183,27.25
56,56,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019699938250292485,0.09179337788648745,260,182,26.07
57,57,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019738592288255592,0.09423229740428767,260,182,26.03
58,58,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017789245040003072,0.08499012037564815,536,331,44.27
59,59,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017819032144264804,0.08434155004504323,534,315,42.78
60,60,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017528470207085554,0.08227714800104988,510,327,44.53
61,61,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017257250286012688,0.08154127652043108,534,332,46.07
62,62,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017241575705660657,0.08214799576564635,533,332,45.19
63,63,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01728460766289939,0.0818816783364637,532,332,47.08
64,64,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,5,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017188814198402434,0.08346996522408301,532,332,46.64
65,65,[],1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01805639061225154,0.08607482718671611,546,333,45.05
66,66,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017594154409820248,0.08341160485897159,546,333,35.81
67,67,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.02027133425293509,0.0949466964539662,268,183,20.66
68,68,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.0205068442620575,0.09129686326706149,268,183,21.4
69,69,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.019431679997211536,0.09054557491299203,260,182,20.92
70,70,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01980162114519639,0.09358933452932998,260,182,20.96
71,71,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.018164406482754362,0.08591888198608316,536,331,37.39
72,72,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.018037142730974638,0.0861001491987906,534,315,37.46
73,73,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.0178559202702989,0.08360673893938445,510,327,34.4
74,74,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01762785091701783,0.08425659963935575,534,332,37.08
75,75,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,False,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.017358240800860764,0.08237214585021702,533,332,35.92
