,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
398,398,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.001,0.018190282198246834,0.08853176008617442,452,311,87.18
399,399,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.001,0.01710592348785779,0.08087585456843173,490,318,97.13
400,400,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.001,0.01732272320793308,0.08287969086224173,489,318,94.4
401,401,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.001,0.016631446449136132,0.0811189958924515,486,318,97.4
402,402,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.001,0.016943121931779142,0.0822039587868097,486,318,99.94
403,403,[],3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.01777601582651786,0.08532895375089453,510,321,97.39
404,404,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.017850475157561767,0.08597857664644545,510,321,99.28
405,405,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.01931113946042405,0.09389915076737687,194,125,43.96
406,406,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.020725868785708285,0.09282970169245466,194,125,44.66
407,407,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.019367473644141164,0.09459856676899561,186,124,42.7
408,408,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.019185093760470232,0.09217817886642807,186,124,41.8
409,409,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.017937825651162115,0.08540792071184333,492,315,93.91
410,410,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.017669363295985445,0.08507730964256335,488,303,94.56
411,411,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.01814757738757105,0.08710447211269089,452,311,86.86
412,412,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.01731345675156723,0.08473726314304887,490,318,97.14
413,413,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.017135488176944443,0.0822854906293703,489,318,94.59
414,414,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.016424323969842586,0.08041985804607694,486,318,97.88
415,415,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0005,0.016723020003725456,0.07973601868093323,486,318,99.87
416,416,[],3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017686521261251066,0.08420372839033416,510,321,102.36
417,417,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.0191509773298792,0.09242451990268144,510,321,100.72
418,418,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.019379268936165928,0.09524408684957111,194,125,44.85
419,419,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.027027607558492595,0.10430127416544868,194,125,44.84
420,420,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.020467351308288927,0.09466146613665502,186,124,43.49
421,421,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.018982023709307953,0.09296406874777008,186,124,42.63
422,422,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017674014724809575,0.08383091317897988,492,315,95.66
423,423,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017713207602514516,0.08373028349114559,488,303,95.69
424,424,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017438791790140636,0.08339230085642606,452,311,88.1
425,425,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017226164234010313,0.08257621789180618,490,318,97.61
426,426,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017085557078939804,0.08190360363310623,489,318,95.46
427,427,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.01691013122247887,0.08141540293821536,486,318,97.91
428,428,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,tanh,0.2,100,relu,0.0001,0.017098674108145938,0.081179307868221,486,318,99.84
429,429,[],3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.01771302036374027,0.08503831274051882,510,321,96.67
430,430,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.018317610077075618,0.08445260140368217,510,321,99.14
431,431,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.019326081116507538,0.094859018989406,194,125,43.66
432,432,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.019254005233318848,0.09505859217723164,194,125,44.52
433,433,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.018960774625455652,0.09348889425946594,186,124,42.74
434,434,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.018386302851798337,0.09117401155535887,186,124,41.68
435,435,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.018253960703209983,0.08575092241689541,492,315,94.35
436,436,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.018086579953184093,0.08738532515133794,488,303,94.54
437,437,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.01803572284894573,0.08437661655678849,452,311,86.54
438,438,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.017925083979614176,0.08384199382444094,490,318,97.0
439,439,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.01747606233644311,0.08545909528893234,489,318,94.08
440,440,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.016556887086255166,0.08309292042894295,486,318,101.33
441,441,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.001,0.01717105599570561,0.0805168200555309,486,318,100.7
442,442,[],3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.017754598134307194,0.08497640976554133,510,321,97.95
443,443,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.018116166790909827,0.08599736393583807,510,321,100.26
444,444,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.019354580185009594,0.0959459627428991,194,125,44.08
445,445,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.022012323903445315,0.09660989075768481,194,125,44.83
446,446,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.020662674570906606,0.09458403229029481,186,124,42.8
447,447,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.018626187242025326,0.09184615746204966,186,124,42.11
448,448,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.017926019562057867,0.08529899590316901,492,315,94.94
449,449,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.017938313528210938,0.08665853366490622,488,303,94.31
450,450,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.018080139108823785,0.08648340095523976,452,311,87.03
451,451,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.017430593896829515,0.08371412758526439,490,318,97.16
452,452,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.01719548511302274,0.08233176058382609,489,318,94.39
453,453,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.016528088881701677,0.08176662673097143,486,318,97.48
454,454,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0005,0.016832960172182297,0.08232150255897101,486,318,99.95
455,455,[],3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.01801967547640684,0.08511678422472876,510,321,98.42
456,456,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.01784331852527269,0.08520297803305946,510,321,100.12
457,457,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.01937865553115977,0.0948067295381465,194,125,44.92
458,458,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.023122183675508074,0.10153652582069665,194,125,45.04
459,459,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.021064101084638295,0.09916017111949998,186,124,43.3
460,460,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.019329158358791138,0.09022872043230037,186,124,42.48
461,461,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.01840880859122543,0.08608129214941532,492,315,94.96
462,462,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.018414565745375536,0.08754287850319678,488,303,94.86
463,463,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.0178078476039533,0.0834386331391245,452,311,87.9
464,464,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.017284256161102823,0.08370335096165157,490,318,97.73
465,465,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.017236552823632678,0.08289349747611746,489,318,95.32
466,466,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.016856031908514476,0.08227718737356685,486,318,101.6
467,467,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,False,1,False,1,120,relu,0.2,100,relu,0.0001,0.01773745588737558,0.0887098127369333,486,318,101.35
468,468,[],5,16,3,same,1,relu,False,3,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.017829899899512835,0.08459941884337176,491,309,124.84
469,469,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.018445963900931193,0.0851960096486258,491,309,129.17
470,470,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.020545521194977375,0.09661204037273637,147,87,45.21
471,471,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.02179528500669735,0.09868378301930489,147,87,46.01
