,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
265,265,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.01924302890553619,0.09397912404245587,260,182,31.06
266,266,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.018118999593732046,0.08579668982014603,536,331,54.06
267,267,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.018318080862593497,0.08548733383614891,534,315,54.45
268,268,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.01763281279922152,0.08343589170555261,510,327,56.51
269,269,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.017265950874648838,0.08361786462278226,534,332,55.97
270,270,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.017175620483837268,0.08266776627990677,533,332,54.62
271,271,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.01653643092207513,0.08056119502678014,532,332,55.31
272,272,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.001,0.016919253464988716,0.08179646222720598,532,332,56.48
273,273,[],1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01773988134854127,0.0846725160294525,546,333,58.1
274,274,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017740595417800195,0.08580344846774193,546,333,58.02
275,275,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.020253675814352452,0.09692332805671505,268,183,33.93
276,276,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019996548542244558,0.09637927726095195,268,183,34.5
277,277,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019164272363004962,0.09341860192346901,260,182,33.35
278,278,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019075608435216967,0.0917997820239596,260,182,33.11
279,279,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017954061672174303,0.08599993461528935,536,331,57.97
280,280,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018019812642491806,0.08561429176248357,534,315,58.16
281,281,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017606110602999617,0.0825831989438972,510,327,56.12
282,282,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01675577424993133,0.08177019750857592,534,332,59.18
283,283,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017070227450415483,0.08168596828971736,533,332,57.49
284,284,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.016341572711625667,0.07974279080716522,532,332,58.92
285,285,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.016963568803423465,0.0822428392702817,532,332,62.84
286,286,[],1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017843770786655867,0.08429649308554196,546,333,56.42
287,287,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017436791059470685,0.08401207007010672,546,333,56.27
288,288,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.020151371814642886,0.09698660885249225,268,183,33.03
289,289,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.02013703207462632,0.09645172881618669,268,183,33.24
290,290,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01939214295897379,0.09422914715383165,260,182,32.15
291,291,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01928441166704422,0.09284839472731717,260,182,32.09
292,292,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018074252659019446,0.08601908268753514,536,331,55.24
293,293,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018076322891898405,0.08515090623850705,534,315,55.72
294,294,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01756487789907454,0.08207879136281837,510,327,53.47
295,295,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017473571045078056,0.082974948517652,534,332,55.86
296,296,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017068153883365703,0.0817074586461279,533,332,54.73
297,297,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01660697646130481,0.08120299408252458,532,332,56.02
298,298,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.016932364624969356,0.08359969864875354,532,332,57.3
299,299,[],1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018035366331643102,0.08599452229689597,546,333,54.95
300,300,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017590580534908227,0.08434376185785927,546,333,54.55
301,301,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.020160393206632158,0.09617388143077941,268,183,32.09
302,302,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019816703151289475,0.09558831926477232,268,183,32.75
303,303,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019059603339950285,0.09138680648826289,260,182,31.81
304,304,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.019323047117260975,0.09257600454783667,260,182,35.57
305,305,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018315617743128648,0.08691945906982068,536,331,55.4
306,306,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.018494634067713917,0.08593836408009617,534,315,55.67
307,307,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01746514474929984,0.08203356667727937,510,327,53.49
308,308,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017330288830519104,0.08270630358178871,534,332,56.19
309,309,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.017091778814625064,0.08163380622030222,533,332,54.69
310,310,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01649561243366856,0.07980815688414128,532,332,55.62
311,311,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0005,0.01677794792834334,0.08158651650674908,532,332,56.83
312,312,[],1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017813576353174064,0.08467387649651306,546,333,60.45
313,313,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017629127095216662,0.08460117826160536,546,333,58.43
314,314,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.02034723070097928,0.09647442908656464,268,183,35.22
315,315,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.02006913172346531,0.09614554860149956,268,183,35.45
316,316,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.019513355953133072,0.093913251987809,260,182,34.47
317,317,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.01929478006111169,0.09295634249065693,260,182,34.95
318,318,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.01788111608127654,0.08477031780220332,536,331,60.4
319,319,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.018156651485816737,0.0854701800338038,534,315,60.39
320,320,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017735881871645286,0.0826334806524015,510,327,57.26
321,321,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017048250574069116,0.08070111397782267,534,332,61.75
322,322,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017001144689960564,0.08128161299828285,533,332,59.49
323,323,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.01668846025737782,0.08035673010003265,532,332,63.29
324,324,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.016959276945603022,0.08203572843856193,532,332,74.1
325,325,[],1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017783226414197294,0.08544583904951454,546,333,71.9
326,326,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017575412760132497,0.08509023648888031,546,333,68.63
327,327,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.020151654281368624,0.09538832036279293,268,183,42.0
328,328,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.02037242854280879,0.09545163387230453,268,183,35.92
329,329,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.019534373904302488,0.09299012686926239,260,182,33.42
330,330,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.019187801442613044,0.09256888856252453,260,182,34.21
331,331,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.018045458905679955,0.08553342481977011,536,331,58.07
332,332,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017951471432449694,0.08444046293340321,534,315,58.8
333,333,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.01777316817972699,0.0824268258256335,510,327,55.25
334,334,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.017066927460837652,0.08112750926934438,534,332,59.0
335,335,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.016960196273956306,0.0809963121702813,533,332,57.21
336,336,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.01664054012804164,0.07999550362646021,532,332,57.92
337,337,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.016947666547921302,0.08126311756051952,532,332,58.7
338,338,[],1,64,3,same,1,tanh,True,7,False,1,False,1,80,tanh,0.2,100,relu,0.0001,0.018037299470560934,0.08521478105856944,546,333,57.87
